"X","Y","Species","DBH_cm","ba_m2","grp_id","grp_size","grp_nm","tree_id","weight"
72.4,107,"PSME",35.56,0.0993146659031096,"c0044",9,"5-9 trees",2396,303.067107241925
121.3,107.1,"PIPU",24.892,0.0486641862925237,"e0004",24,"16-25 trees",2401,171.275667090396
57.1,107.5,"POTR",32.004,0.0804448793815187,"b0119",3,"2-4 trees",2414,256.051201919968
75.3,107.5,"PIPU",12.446,0.0121660465731309,"c0044",9,"5-9 trees",2415,56.4998994121704
69.5,108.3,"PIEN",3.81,0.00114009182796937,"c0044",9,"5-9 trees",2427,8.50119466651352
62.3,109.2,"PSME",6.858,0.00369389752262076,"b0119",3,"2-4 trees",2448,21.7728845249142
55.9,109.5,"PIPO",36.576,0.105070862865657,"b0119",3,"2-4 trees",2451,317.039908469824
73.8,109.6,"PIEN",5.334,0.00223457998281997,"c0044",9,"5-9 trees",2455,14.5641391000087
81,109.8,"PIPO",8.128,0.00518868458595838,"a0207",1,"single",2459,28.5741889289076
125.8,110,"PSME",11.938,0.0111931682132637,"e0004",24,"16-25 trees",2465,52.8555406234571
190.6,110,"POTR",28.702,0.0647014780059595,"b0106",4,"2-4 trees",2466,215.109433315022
123.3,110.7,"PIPO",19.812,0.0308280830282918,"e0004",24,"16-25 trees",2476,118.873571451574
138,110.7,"PSME",3.302,0.000856335639674771,"b0090",4,"2-4 trees",2477,6.76150401542223
108.5,111,"PIEN",6.096,0.00291863507960159,"b0174",4,"2-4 trees",2483,18.0331640413536
162.6,111,"PIPO",40.386,0.128100717790638,"b0159",3,"2-4 trees",2485,371.509005363059
138.2,111.2,"PIEN",4.572,0.00164173223227589,"b0090",4,"2-4 trees",2489,11.3807256664905
190.7,111.3,"PSME",37.592,0.110989206221516,"b0106",4,"2-4 trees",2492,331.247562532473
191.4,111.4,"PSME",20.32,0.0324292786622399,"b0106",4,"2-4 trees",2495,123.787823146332
125.6,111.5,"PIPU",10.668,0.00893831993127986,"e0004",24,"16-25 trees",2497,44.15021382169
109.7,111.6,"POTR",13.462,0.0142334130878487,"b0174",4,"2-4 trees",2499,64.0582895158179
106,111.7,"PIPU",9.906,0.00770702075707294,"b0174",4,"2-4 trees",2502,39.2136544780448
184.4,111.7,"PIPO",21.082,0.0349070782350266,"c0061",5,"5-9 trees",2504,131.298236918595
140.6,111.9,"PSME",41.148,0.132980310814347,"b0090",4,"2-4 trees",2507,382.787696106639
161.9,111.9,"PIEN",5.842,0.00268048256442576,"b0159",3,"2-4 trees",2508,16.8460654712927
125.8,112,"POTR",8.382,0.00551804444737175,"e0004",24,"16-25 trees",2511,30.0162373188641
124.8,112.3,"PIEN",2.286,0.000410433058068973,"e0004",24,"16-25 trees",2515,3.75423938681759
121.6,112.5,"POTR",9.398,0.00693682538884474,"e0004",24,"16-25 trees",2518,36.045969019139
86.4,112.6,"POTR",8.89,0.00620716661894435,"b0100",3,"2-4 trees",2519,32.9794051157481
117.8,112.7,"PIEN",1.524,0.000182414692475099,"e0004",24,"16-25 trees",2520,1.96234763927647
125.6,112.7,"PIPU",3.81,0.00114009182796937,"e0004",24,"16-25 trees",2521,8.50119466651352
176.4,112.8,"PIPU",6.096,0.00291863507960159,"c0061",5,"5-9 trees",2523,18.0331640413536
50.7,112.9,"PIEN",10.922,0.00936902128851274,"c0051",5,"5-9 trees",2524,45.8441025684311
192.9,113.2,"PIEN",7.112,0.00397258663612438,"b0106",4,"2-4 trees",2529,23.0773956958527
141.4,113.3,"PIEN",19.812,0.0308280830282918,"b0090",4,"2-4 trees",2530,118.873571451574
44.8,113.4,"PIEN",4.318,0.00146438461459177,"c0051",5,"5-9 trees",2531,10.3860933282474
162.6,113.4,"PSME",38.1,0.114009182796937,"b0159",3,"2-4 trees",2533,338.438655501018
120.4,113.8,"POTR",20.574,0.0332450777035868,"e0004",24,"16-25 trees",2536,126.27284828981
180.7,113.9,"PIFL2",21.336,0.0357532797251194,"c0061",5,"5-9 trees",2538,133.838421009024
85.8,114.8,"PIEN",4.826,0.00182921399954197,"b0100",3,"2-4 trees",2554,12.4090835343443
105.5,114.8,"PIPO",2.54,0.000506707479097498,"b0174",4,"2-4 trees",2555,4.44358965052675
88.8,114.9,"PIEN",1.524,0.000182414692475099,"b0100",3,"2-4 trees",2556,1.96234763927647
46.7,115.3,"PSME",36.068,0.102172496085219,"c0051",5,"5-9 trees",2568,310.023987345735
180.7,115.3,"PIFL2",4.064,0.00129717114648959,"c0061",5,"5-9 trees",2570,9.42596708390322
122.8,115.4,"PIPO",34.036,0.0909843949467467,"e0004",24,"16-25 trees",2573,282.554106810417
62.1,115.8,"PIPU",1.016,8.10731966555997e-05,"d0008",11,"10-15 trees",2583,1.02572261931283
114.3,115.8,"PIPO",32.512,0.083018953375334,"e0004",24,"16-25 trees",2584,262.584990544085
58.1,116,"PSME",14.224,0.0158903465444975,"d0008",11,"10-15 trees",2587,69.9575819362394
49.2,116.2,"PIEN",7.874,0.00486945887412695,"c0051",5,"5-9 trees",2591,27.1589300622175
179.7,116.2,"PIPU",33.528,0.088288711157948,"c0061",5,"5-9 trees",2592,275.836819451038
115.7,116.3,"PIEN",8.128,0.00518868458595838,"e0004",24,"16-25 trees",2594,28.5741889289076
20,116.9,"PIEN",16.764,0.022072177789487,"c0030",6,"5-9 trees",2598,90.9922163370198
20.6,116.9,"PIEN",4.572,0.00164173223227589,"c0030",6,"5-9 trees",2599,11.3807256664905
46.6,116.9,"PIEN",4.826,0.00182921399954197,"c0051",5,"5-9 trees",2600,12.4090835343443
188.1,117,"PIEN",8.636,0.00585753845836707,"b0177",4,"2-4 trees",2607,31.4847474378953
22.8,117.1,"POTR",20.828,0.0340710108945157,"c0030",6,"5-9 trees",2608,128.776349701634
124.9,117.1,"PIEN",8.636,0.00585753845836707,"e0004",24,"16-25 trees",2609,31.4847474378953
19.2,117.4,"PSME",11.684,0.0107219302577031,"c0030",6,"5-9 trees",2612,51.0677210307142
30,117.9,"PSME",11.176,0.00980985679532756,"b0140",4,"2-4 trees",2618,47.5617941542204
72.2,118.1,"PIEN",8.89,0.00620716661894435,"b0169",4,"2-4 trees",2624,32.9794051157481
168.4,118.2,"POTR",13.462,0.0142334130878487,"b0156",2,"2-4 trees",2626,64.0582895158179
60.1,118.6,"PSME",1.27,0.000126676869774374,"d0008",11,"10-15 trees",2632,1.46583792402465
169.6,118.6,"PIPO",56.134,0.247480999866009,"b0156",2,"2-4 trees",2637,629.160696426525
60.6,119,"PSME",53.848,0.227734609405579,"d0008",11,"10-15 trees",2642,588.669214325951
125.4,119.2,"PIEN",4.826,0.00182921399954197,"e0004",24,"16-25 trees",2644,12.4090835343443
119.7,119.3,"PSME",35.814,0.100738513919374,"e0004",24,"16-25 trees",2649,306.538146325286
75.5,119.4,"PIEN",10.414,0.00851775272362894,"b0169",4,"2-4 trees",2650,42.4803530379405
123.5,120,"POTR",15.748,0.0194778354965078,"e0004",24,"16-25 trees",2663,82.3304804480007
58.3,120.1,"PIEN",26.924,0.0569336523513948,"d0008",11,"10-15 trees",2665,194.188421282889
73.7,120.4,"PSME",37.846,0.112494127434435,"b0169",4,"2-4 trees",2670,334.835869633147
128.4,120.4,"PIPO",33.02,0.0856335639674771,"e0004",24,"16-25 trees",2671,269.180323226586
28.7,120.6,"POTR",19.812,0.0308280830282918,"b0140",4,"2-4 trees",2674,118.873571451574
125.1,120.6,"PIEN",22.86,0.0410433058068973,"e0004",24,"16-25 trees",2676,149.458961986645
189.9,120.6,"PIPU",17.78,0.0248286664757774,"b0177",4,"2-4 trees",2677,99.9748613751942
56.6,120.7,"PIPU",10.16,0.00810731966555996,"d0008",11,"10-15 trees",2680,40.8347529747354
146.9,120.7,"POTR",8.89,0.00620716661894435,"e0005",16,"16-25 trees",2682,32.9794051157481
148.4,120.7,"PIPU",7.62,0.00456036731187748,"e0005",16,"16-25 trees",2683,25.7708031823288
5.3,121.1,"PIEN",19.304,0.0292674239926715,"b0146",4,"2-4 trees",2688,114.034350743377
75.3,121.1,"PIPO",33.528,0.088288711157948,"b0169",4,"2-4 trees",2690,275.836819451038
186.1,121.2,"PIEN",5.842,0.00268048256442576,"b0177",4,"2-4 trees",2692,16.8460654712927
61.6,121.5,"POTR",10.668,0.00893831993127986,"d0008",11,"10-15 trees",2695,44.15021382169
42.7,121.6,"PIPU",5.334,0.00223457998281997,"d0017",12,"10-15 trees",2698,14.5641391000087
64.1,121.6,"PIEN",14.732,0.0170456395968398,"d0008",11,"10-15 trees",2699,73.9977877681652
88.6,121.6,"PIPU",20.32,0.0324292786622399,"c0029",9,"5-9 trees",2701,123.787823146332
118.5,121.6,"PIPO",5.842,0.00268048256442576,"e0004",24,"16-25 trees",2703,16.8460654712927
144.4,121.6,"POTR",11.176,0.00980985679532756,"e0005",16,"16-25 trees",2704,47.5617941542204
60.4,121.7,"PSME",41.148,0.132980310814347,"d0008",11,"10-15 trees",2706,382.787696106639
123.1,121.7,"PSME",10.922,0.00936902128851274,"e0004",24,"16-25 trees",2709,45.8441025684311
144.9,121.9,"PIEN",3.302,0.000856335639674771,"e0005",16,"16-25 trees",2712,6.76150401542223
22.2,122,"PIFL2",22.606,0.0401362994193128,"c0030",6,"5-9 trees",2714,146.810783773453
3,122.1,"PIEN",3.302,0.000856335639674771,"b0146",4,"2-4 trees",2716,6.76150401542223
4.2,122.2,"POTR",15.748,0.0194778354965078,"b0146",4,"2-4 trees",2719,82.3304804480007
28.2,122.2,"PIPU",33.02,0.0856335639674771,"b0140",4,"2-4 trees",2720,269.180323226586
58.2,122.2,"PIEN",20.574,0.0332450777035868,"d0008",11,"10-15 trees",2721,126.27284828981
31.3,122.3,"POTR",15.748,0.0194778354965078,"b0140",4,"2-4 trees",2723,82.3304804480007
58,122.5,"PIEN",23.876,0.0447726728530549,"d0008",11,"10-15 trees",2727,160.228037109675
195.1,122.5,"PIPO",46.736,0.171550884123249,"b0177",4,"2-4 trees",2728,469.291257131431
46.8,123,"POTR",7.62,0.00456036731187748,"d0017",12,"10-15 trees",2731,25.7708031823288
126.7,123.1,"PSME",26.67,0.0558644995704991,"e0004",24,"16-25 trees",2736,191.265581466885
122.6,123.2,"PIPU",10.414,0.00851775272362894,"e0004",24,"16-25 trees",2737,42.4803530379405
88.6,123.3,"PIPO",28.448,0.0635613861779901,"c0029",9,"5-9 trees",2740,212.071731787533
87.8,123.5,"PSME",16.764,0.022072177789487,"c0029",9,"5-9 trees",2744,90.9922163370198
85.9,123.6,"PSME",42.926,0.144720723105036,"c0029",9,"5-9 trees",2748,409.59313967109
42.4,123.7,"PIEN",10.668,0.00893831993127986,"d0017",12,"10-15 trees",2749,44.15021382169
87.9,123.7,"PIPO",46.482,0.169691267674961,"c0029",9,"5-9 trees",2751,465.217121889435
20.1,123.8,"PIFL2",8.382,0.00551804444737175,"c0030",6,"5-9 trees",2754,30.0162373188641
42.2,123.8,"PIEN",5.08,0.00202682991638999,"d0017",12,"10-15 trees",2755,13.4704448961551
85.7,124.1,"PIPU",12.446,0.0121660465731309,"c0029",9,"5-9 trees",2760,56.4998994121704
88.6,124.1,"PIEN",7.62,0.00456036731187748,"c0029",9,"5-9 trees",2761,25.7708031823288
4.6,124.3,"PIPO",40.64,0.129717114648959,"b0146",4,"2-4 trees",2764,375.254508550311
146,124.4,"PSME",38.862,0.118615153781933,"e0005",16,"16-25 trees",2770,349.333500619765
147.7,124.4,"POTR",18.034,0.0255431240213049,"e0005",16,"16-25 trees",2771,102.269775958013
87.6,124.5,"PIPO",34.29,0.0923474380655189,"c0029",9,"5-9 trees",2774,285.935432933798
150.6,124.7,"PIEN",1.016,8.10731966555997e-05,"e0005",16,"16-25 trees",2779,1.02572261931283
98.3,124.9,"PIEN",13.97,0.0153279012426993,"c0049",5,"5-9 trees",2782,67.9695273295393
154.1,124.9,"POTR",14.224,0.0158903465444975,"e0005",16,"16-25 trees",2783,69.9575819362394
151.6,125,"PIPO",1.016,8.10731966555997e-05,"e0005",16,"16-25 trees",2786,1.02572261931283
174.1,125,"POTR",12.7,0.0126676869774374,"d0014",10,"10-15 trees",2788,58.3560588423466
100.2,125.1,"POTR",8.382,0.00551804444737175,"c0049",5,"5-9 trees",2790,30.0162373188641
40.8,125.3,"PIEN",3.048,0.000729658769900397,"d0017",12,"10-15 trees",2793,5.94872565220784
162.2,125.3,"PIPO",33.02,0.0856335639674771,"c0062",7,"5-9 trees",2794,269.180323226586
173.3,125.5,"PIPO",13.97,0.0153279012426993,"d0014",10,"10-15 trees",2799,67.9695273295393
42.6,125.7,"POTR",11.938,0.0111931682132637,"d0017",12,"10-15 trees",2802,52.8555406234571
161.5,125.7,"PIPO",49.784,0.194656745170095,"c0062",7,"5-9 trees",2804,519.210732098065
172.8,125.7,"PIEN",10.668,0.00893831993127986,"d0014",10,"10-15 trees",2805,44.15021382169
172.8,125.9,"PIFL2",14.224,0.0158903465444975,"d0014",10,"10-15 trees",2808,69.9575819362394
43.8,126,"PSME",11.43,0.0102608264517243,"d0017",12,"10-15 trees",2810,49.3030706693208
87.8,126,"POTR",19.812,0.0308280830282918,"c0029",9,"5-9 trees",2811,118.873571451574
177.9,126.1,"PIFL2",10.16,0.00810731966555996,"d0014",10,"10-15 trees",2814,40.8347529747354
46.2,126.2,"PIPO",25.146,0.0496624000263458,"d0017",12,"10-15 trees",2815,174.080553123716
148.8,126.4,"PIPU",28.448,0.0635613861779901,"e0005",16,"16-25 trees",2825,212.071731787533
46.2,126.5,"PSME",11.43,0.0102608264517243,"d0017",12,"10-15 trees",2831,49.3030706693208
101.7,126.6,"PIPO",3.81,0.00114009182796937,"c0049",5,"5-9 trees",2834,8.50119466651352
97.8,126.7,"PIEN",7.874,0.00486945887412695,"c0049",5,"5-9 trees",2836,27.1589300622175
151.3,127,"PIEN",29.972,0.0705539493895356,"e0005",16,"16-25 trees",2845,230.53939986607
74.6,127.1,"POTR",15.24,0.0182414692475099,"d0012",14,"10-15 trees",2847,78.1224666314692
152.8,127.1,"PIPU",6.858,0.00369389752262076,"e0005",16,"16-25 trees",2848,21.7728845249142
175.8,127.1,"POTR",9.652,0.00731685599816787,"d0014",10,"10-15 trees",2849,37.6173069764342
176.2,127.1,"PIPO",35.306,0.0979009520364275,"d0014",10,"10-15 trees",2850,299.610912297119
72,127.2,"PIFL2",18.288,0.0262677157164143,"d0012",14,"10-15 trees",2852,104.584166814162
43.4,127.3,"PIFL2",2.286,0.000410433058068973,"d0017",12,"10-15 trees",2854,3.75423938681759
176.3,127.3,"PIEN",17.526,0.0241243430798319,"d0014",10,"10-15 trees",2856,97.6995338905438
187.1,127.3,"PIEN",29.21,0.0670120641106441,"b0131",4,"2-4 trees",2857,221.233296775782
185.5,127.5,"PIPO",9.652,0.00731685599816787,"b0131",4,"2-4 trees",2860,37.6173069764342
75.8,127.6,"PSME",26.416,0.0548054809391854,"d0012",14,"10-15 trees",2862,188.359396139355
67.9,127.9,"PIPU",8.382,0.00551804444737175,"d0012",14,"10-15 trees",2870,30.0162373188641
71.4,128.3,"PIPO",15.748,0.0194778354965078,"d0012",14,"10-15 trees",2879,82.3304804480007
25.2,128.5,"PSME",15.748,0.0194778354965078,"c0028",5,"5-9 trees",2883,82.3304804480007
46.7,128.5,"PIPO",46.482,0.169691267674961,"d0017",12,"10-15 trees",2884,465.217121889435
13.7,128.6,"PIEN",11.938,0.0111931682132637,"c0071",6,"5-9 trees",2886,52.8555406234571
30.1,128.6,"PIEN",2.032,0.000324292786622399,"c0028",5,"5-9 trees",2887,3.1094095334738
97.9,128.6,"PIPU",21.59,0.0366096153647942,"c0049",5,"5-9 trees",2890,136.396814528871
163,128.7,"PIEN",4.826,0.00182921399954197,"c0062",7,"5-9 trees",2891,12.4090835343443
29.7,128.9,"PIEN",10.414,0.00851775272362894,"c0028",5,"5-9 trees",2897,42.4803530379405
186.4,128.9,"PSME",25.654,0.0516892299427357,"b0131",4,"2-4 trees",2898,179.741410169007
159.8,129.2,"PIPO",31.496,0.0779113419860312,"c0062",7,"5-9 trees",2902,249.57934628759
136.2,129.3,"POTR",8.382,0.00551804444737175,"a0182",1,"single",2904,30.0162373188641
143.5,129.5,"PIEN",2.794,0.000613116049707972,"e0005",16,"16-25 trees",2910,5.17561833654136
76.6,129.6,"PIEN",19.304,0.0292674239926715,"d0012",14,"10-15 trees",2911,114.034350743377
165.7,129.6,"PIPO",14.986,0.0176384873473839,"c0062",7,"5-9 trees",2912,76.0496404670287
43.5,129.8,"PIPO",35.306,0.0979009520364275,"d0017",12,"10-15 trees",2915,299.610912297119
199.4,129.8,"PIPU",4.572,0.00164173223227589,"b0088",3,"2-4 trees",2916,11.3807256664905
25.3,129.9,"PIPU",22.098,0.0383526890928896,"c0028",5,"5-9 trees",2917,141.567887267438
68.9,129.9,"PSME",30.734,0.0741870420146647,"d0012",14,"10-15 trees",2918,239.98855958573
72,130.1,"PIEN",11.176,0.00980985679532756,"d0012",14,"10-15 trees",2922,47.5617941542204
185.8,130.1,"PIPO",43.942,0.15165248141909,"b0131",4,"2-4 trees",2928,425.214153267096
67.9,130.2,"PSME",16.764,0.022072177789487,"d0012",14,"10-15 trees",2929,90.9922163370198
175.8,130.2,"PIPO",12.7,0.0126676869774374,"d0014",10,"10-15 trees",2930,58.3560588423466
175.8,130.2,"POTR",8.636,0.00585753845836707,"d0014",10,"10-15 trees",2931,31.4847474378953
68.4,130.4,"PIPU",3.302,0.000856335639674771,"d0012",14,"10-15 trees",2935,6.76150401542223
162,130.5,"POTR",18.034,0.0255431240213049,"c0062",7,"5-9 trees",2938,102.269775958013
17.4,130.7,"PIPO",22.606,0.0401362994193128,"c0071",6,"5-9 trees",2941,146.810783773453
28.6,130.8,"PIPU",25.908,0.0527178461253037,"c0028",5,"5-9 trees",2947,182.597245308451
59.3,130.8,"PIPO",17.78,0.0248286664757774,"b0097",4,"2-4 trees",2949,99.9748613751942
160.7,130.8,"PSME",9.652,0.00731685599816787,"c0062",7,"5-9 trees",2951,37.6173069764342
144.9,130.9,"PSME",5.08,0.00202682991638999,"e0005",16,"16-25 trees",2953,13.4704448961551
199.4,131.4,"PSME",33.782,0.0896314859775564,"b0088",3,"2-4 trees",2971,279.18788720561
145,131.5,"POTR",11.684,0.0107219302577031,"e0005",16,"16-25 trees",2973,51.0677210307142
90.8,131.6,"PIPO",26.67,0.0558644995704991,"a0192",1,"single",2976,191.265581466885
120.3,131.8,"PIEN",12.7,0.0126676869774374,"b0161",3,"2-4 trees",2980,58.3560588423466
76.3,131.9,"PIEN",10.16,0.00810731966555996,"d0012",14,"10-15 trees",2982,40.8347529747354
149.2,132.5,"PIEN",12.192,0.0116745403184063,"e0005",16,"16-25 trees",2996,54.6663309681585
198.7,132.6,"PSME",27.686,0.0602019155915737,"b0088",3,"2-4 trees",3000,203.056241506231
72.2,132.7,"POTR",21.336,0.0357532797251194,"d0012",14,"10-15 trees",3001,133.838421009024
59.2,132.8,"PIEN",25.146,0.0496624000263458,"b0097",4,"2-4 trees",3006,174.080553123716
120,133.1,"PIPO",34.544,0.0937206153338732,"b0161",3,"2-4 trees",3014,289.331820715259
70.6,133.6,"PIPO",24.384,0.0466981612736254,"d0012",14,"10-15 trees",3026,165.717326957557
122,133.7,"PIEN",4.064,0.00129717114648959,"b0161",3,"2-4 trees",3028,9.42596708390322
60.3,133.8,"PIPO",19.558,0.0300426864356906,"b0097",4,"2-4 trees",3031,116.444533906343
59.3,134,"PIEN",1.778,0.000248286664757774,"b0097",4,"2-4 trees",3033,2.51125497780401
20.2,134.1,"PIEN",11.176,0.00980985679532756,"c0071",6,"5-9 trees",3036,47.5617941542204
70.2,134.6,"PIEN",5.08,0.00202682991638999,"d0012",14,"10-15 trees",3049,13.4704448961551
17.9,134.7,"PIEN",1.016,8.10731966555997e-05,"c0071",6,"5-9 trees",3051,1.02572261931283
17.4,134.9,"PIEN",11.176,0.00980985679532756,"c0071",6,"5-9 trees",3055,47.5617941542204
99.1,135.3,"PSME",33.528,0.088288711157948,"a0188",1,"single",3063,275.836819451038
17.5,135.9,"PIPO",53.594,0.225591236768997,"c0071",6,"5-9 trees",3076,584.232718725404
189,136.5,"PIEN",27.432,0.0591023603619321,"e0007",22,"16-25 trees",3091,200.083813098475
30.9,136.6,"PSME",14.224,0.0158903465444975,"a0180",1,"single",3092,69.9575819362394
165.4,136.6,"PIPO",1.524,0.000182414692475099,"e0002",25,"16-25 trees",3093,1.96234763927647
10,136.9,"PIEN",21.59,0.0366096153647942,"e0001",17,"16-25 trees",3103,136.396814528871
193.7,137.7,"POTR",18.796,0.027747301555379,"e0007",22,"16-25 trees",3114,109.270944796459
8.6,137.8,"PIPU",9.144,0.00656692892910357,"e0001",17,"16-25 trees",3115,34.4999088632196
194.3,138.1,"PSME",14.478,0.0164629259958777,"e0007",22,"16-25 trees",3124,71.9670524479585
4.6,138.5,"PIEN",15.24,0.0182414692475099,"e0001",17,"16-25 trees",3129,78.1224666314692
82.2,139.3,"PSME",27.686,0.0602019155915737,"a0187",1,"single",3141,203.056241506231
177,139.3,"PIPU",19.558,0.0300426864356906,"e0002",25,"16-25 trees",3142,116.444533906343
192.4,139.3,"POTR",14.732,0.0170456395968398,"e0007",22,"16-25 trees",3143,73.9977877681652
7.8,139.6,"PIPU",12.446,0.0121660465731309,"e0001",17,"16-25 trees",3147,56.4998994121704
165.3,139.7,"PIEN",12.446,0.0121660465731309,"e0002",25,"16-25 trees",3152,56.4998994121704
188.1,139.7,"PSME",4.064,0.00129717114648959,"e0007",22,"16-25 trees",3153,9.42596708390322
193.8,139.8,"PSME",1.27,0.000126676869774374,"e0007",22,"16-25 trees",3158,1.46583792402465
186.2,140.3,"PSME",30.988,0.0754183411888716,"e0007",22,"16-25 trees",3162,243.169821321542
0,140.4,"POTR",11.684,0.0107219302577031,"e0001",17,"16-25 trees",3163,51.0677210307142
167.9,140.6,"PIPU",11.684,0.0107219302577031,"e0002",25,"16-25 trees",3165,51.0677210307142
112.2,141.1,"PSME",27.178,0.0580129392818725,"a0178",1,"single",3175,197.127852560154
148.1,141.2,"PIPO",24.384,0.0466981612736254,"a0198",1,"single",3179,165.717326957557
195.7,142.2,"PSME",20.32,0.0324292786622399,"e0007",22,"16-25 trees",3196,123.787823146332
171.4,142.3,"PIEN",5.842,0.00268048256442576,"e0002",25,"16-25 trees",3199,16.8460654712927
190.4,142.4,"POTR",19.05,0.0285022956992343,"e0007",22,"16-25 trees",3203,111.643120811234
180.5,142.6,"PIPU",36.83,0.106535247480249,"e0002",25,"16-25 trees",3204,320.569906227454
191.4,143.2,"PIEN",12.192,0.0116745403184063,"e0007",22,"16-25 trees",3218,54.6663309681585
2.4,143.3,"POTR",21.59,0.0366096153647942,"e0001",17,"16-25 trees",3219,136.396814528871
190.7,143.3,"PIEN",1.27,0.000126676869774374,"e0007",22,"16-25 trees",3221,1.46583792402465
196.7,143.4,"PSME",3.302,0.000856335639674771,"e0007",22,"16-25 trees",3223,6.76150401542223
165.8,143.5,"PIPO",16.002,0.0201112198453797,"e0002",25,"16-25 trees",3227,84.4653966240764
175.4,143.6,"PIEN",4.572,0.00164173223227589,"e0002",25,"16-25 trees",3229,11.3807256664905
163.4,143.7,"PIPO",30.48,0.0729658769900397,"e0002",25,"16-25 trees",3231,236.823033779947
173.6,143.7,"PSME",32.258,0.0817268493036354,"e0002",25,"16-25 trees",3232,259.310379117382
190.5,143.9,"POTR",14.732,0.0170456395968398,"e0007",22,"16-25 trees",3239,73.9977877681652
172.4,144,"PIPO",21.336,0.0357532797251194,"e0002",25,"16-25 trees",3240,133.838421009024
196.7,144,"PIPO",44.958,0.158746386126455,"e0007",22,"16-25 trees",3241,441.053398423128
91.9,144.2,"PIEN",8.128,0.00518868458595838,"c0033",8,"5-9 trees",3243,28.5741889289076
93.5,144.2,"PIPO",16.002,0.0201112198453797,"c0033",8,"5-9 trees",3244,84.4653966240764
119.4,144.3,"POTR",33.782,0.0896314859775564,"c0076",6,"5-9 trees",3245,279.18788720561
197.2,144.7,"PIEN",2.794,0.000613116049707972,"e0007",22,"16-25 trees",3254,5.17561833654136
30.8,144.8,"PIPO",28.194,0.0624314284996027,"a0212",1,"single",3255,209.050260299898
125.3,144.8,"PIEN",12.7,0.0126676869774374,"c0076",6,"5-9 trees",3256,58.3560588423466
189.7,144.8,"PIPU",3.81,0.00114009182796937,"e0007",22,"16-25 trees",3257,8.50119466651352
192.8,145,"POTR",25.908,0.0527178461253037,"e0007",22,"16-25 trees",3260,182.597245308451
12.1,145.2,"POTR",7.62,0.00456036731187748,"e0001",17,"16-25 trees",3261,25.7708031823288
175.5,145.5,"PIPU",19.304,0.0292674239926715,"e0002",25,"16-25 trees",3269,114.034350743377
3.1,145.6,"PIEN",4.826,0.00182921399954197,"e0001",17,"16-25 trees",3270,12.4090835343443
125.6,145.6,"POTR",13.208,0.0137013702347963,"c0076",6,"5-9 trees",3271,62.1354283185709
167,145.6,"PIEN",5.334,0.00223457998281997,"e0002",25,"16-25 trees",3273,14.5641391000087
92.3,145.8,"POTR",9.906,0.00770702075707294,"c0033",8,"5-9 trees",3275,39.2136544780448
125,145.8,"PIFL2",26.162,0.0537565964574535,"c0076",6,"5-9 trees",3276,185.469929173557
155.9,145.9,"PIPU",24.13,0.0457303499885492,"a0215",1,"single",3278,162.964014650622
43.6,146,"PIPO",9.906,0.00770702075707294,"b0154",2,"2-4 trees",3279,39.2136544780448
180.7,146.2,"PIEN",2.54,0.000506707479097498,"e0002",25,"16-25 trees",3285,4.44358965052675
43.2,146.7,"PIPO",10.668,0.00893831993127986,"b0154",2,"2-4 trees",3295,44.15021382169
91,146.9,"PIEN",45.974,0.166002437227131,"c0033",8,"5-9 trees",3298,457.108888645436
162.9,147.2,"POTR",15.24,0.0182414692475099,"e0002",25,"16-25 trees",3302,78.1224666314692
180.3,147.2,"PIPO",3.048,0.000729658769900397,"e0002",25,"16-25 trees",3303,5.94872565220784
9.1,147.5,"PIEN",1.27,0.000126676869774374,"e0001",17,"16-25 trees",3307,1.46583792402465
187.5,147.6,"PIPO",13.97,0.0153279012426993,"e0007",22,"16-25 trees",3311,67.9695273295393
172.9,147.8,"PIEN",6.35,0.00316692174435936,"e0002",25,"16-25 trees",3315,19.2503203210012
186.6,147.8,"PIPO",17.78,0.0248286664757774,"e0007",22,"16-25 trees",3316,99.9748613751942
3.6,147.9,"PSME",8.636,0.00585753845836707,"e0001",17,"16-25 trees",3317,31.4847474378953
88.5,148.1,"POTR",13.716,0.014775590090483,"c0033",8,"5-9 trees",3322,66.0030435502607
91.9,148.2,"PIEN",2.794,0.000613116049707972,"c0033",8,"5-9 trees",3323,5.17561833654136
195.7,148.2,"POTR",16.256,0.0207547383438335,"e0007",22,"16-25 trees",3325,86.6207430682866
3.1,148.4,"PIPU",20.32,0.0324292786622399,"e0001",17,"16-25 trees",3327,123.787823146332
191.4,148.5,"PIFL2",30.734,0.0741870420146647,"e0007",22,"16-25 trees",3331,239.98855958573
173.2,148.6,"PIEN",4.064,0.00129717114648959,"e0002",25,"16-25 trees",3334,9.42596708390322
91.6,148.7,"PIEN",20.32,0.0324292786622399,"c0033",8,"5-9 trees",3337,123.787823146332
73,149.1,"PIPO",28.448,0.0635613861779901,"c0032",9,"5-9 trees",3346,212.071731787533
164.2,149.1,"PIPO",18.288,0.0262677157164143,"e0002",25,"16-25 trees",3349,104.584166814162
148.5,149.4,"PIEN",7.62,0.00456036731187748,"c0052",8,"5-9 trees",3351,25.7708031823288
130.5,149.5,"PIEN",8.636,0.00585753845836707,"c0055",9,"5-9 trees",3354,31.4847474378953
78.5,149.7,"PIPO",3.81,0.00114009182796937,"c0032",9,"5-9 trees",3361,8.50119466651352
